uniqPlot;swrad_m1;swrad_m2;swrad_m3;swrad_m4;swrad_m5;swrad_m6;swrad_m7;swrad_m8;swrad_m9;swrad_m10;swrad_m11;swrad_m12;elev;slope;aspect
morte_1980_b;NA;NA;NA;NA;5.554751873;10.20376301;11.67661762;10.04796791;6.987699986;4.484035015;1.600673199;0.983393669;2039.980342;17.62714812;102.3240467
morte_1980_c;NA;NA;NA;NA;5.562318325;10.21863747;11.69417;10.06137562;7.002211571;4.496107101;1.602419019;1.02289772;2032.2693;15.20334981;108.649756
morte_1980_d;NA;NA;NA;NA;5.562318325;10.21863747;11.69417;10.06137562;7.002211571;4.496107101;1.602419019;1.02289772;2032.2693;15.20334981;108.649756
morte_1980_e;NA;NA;NA;NA;5.584221363;10.29881668;11.79964256;10.17416859;7.066940308;4.53285265;1.604816675;1.024790883;2026.912614;10.16400311;114.9214379
morte_1990_a;NA;NA;NA;NA;5.482103348;10.07952785;11.53091049;9.916556358;6.855068684;4.368655682;1.574866891;0.922644258;2043.240628;20.49098683;88.3766352
morte_1990_b;NA;NA;NA;NA;5.482103348;10.07952785;11.53091049;9.916556358;6.855068684;4.368655682;1.574866891;0.922644258;2043.240628;20.49098683;88.3766352
morte_1990_c;NA;NA;NA;NA;5.518098354;10.14744282;11.6123724;9.986627579;6.905712605;4.44299221;1.58573997;0.971416593;2032.725306;17.23922479;96.57530619
morte_1990_d;NA;NA;NA;NA;5.518098354;10.14744282;11.6123724;9.986627579;6.905712605;4.44299221;1.58573997;0.971416593;2032.725306;17.23922479;96.57530619
morte_1990_e;NA;NA;NA;NA;5.546726227;10.25417995;11.7529335;10.09752655;7.0305686;4.503313541;1.587628961;0.969502568;2020.2117;7.908404705;113.3046221
morte_2003_a;NA;NA;NA;NA;5.415111065;10.02981186;11.48683834;9.856563568;6.79439497;4.307495594;1.539537072;0.92835623;2059.337383;19.09544311;70.68336608
morte_2003_b;NA;NA;NA;NA;5.445054531;10.07790279;11.54378033;9.909146309;6.833881378;4.336371899;1.55053401;0.938186884;2047.849399;16.25018226;75.67499087
morte_2003_c;NA;NA;NA;NA;5.445054531;10.07790279;11.54378033;9.909146309;6.833881378;4.336371899;1.55053401;0.938186884;2047.849399;16.25018226;75.67499087
morte_2003_d;NA;NA;NA;NA;5.434186459;10.07840824;11.55465698;9.915929794;6.833257675;4.328260899;1.542275906;0.928982317;2040.703716;14.55625086;64.19741381
morte_2003_e;NA;NA;NA;NA;5.441320896;10.07408524;11.54633999;9.912789345;6.834082603;4.333425999;1.547185063;0.934710443;2037.119423;15.85554906;71.67765993
nanti_1850_a;NA;NA;NA;NA;7.529480457;12.30987167;16.20267677;13.92541504;10.36274719;6.758223057;NA;NA;2331.150868;22.3798326;308.7047629
nanti_1850_b;NA;NA;NA;NA;NA;12.2543087;16.10054588;13.83737183;10.30566406;6.73374939;NA;NA;2342.328862;23.19587151;302.6253738
nanti_1850_c;NA;NA;NA;NA;7.328139782;11.99584484;15.68843269;13.45465279;9.995010376;6.495975494;2.346549988;NA;2260.934084;28.3336287;312.9780305
nanti_1850_d;NA;NA;NA;NA;7.29429388;11.93652534;15.59000683;13.36575031;9.927048683;6.450451374;2.336281061;NA;2246.845038;29.47026961;313.5716045
nanti_1850_e;NA;NA;NA;NA;7.26983881;11.94620037;15.62246037;13.38458824;9.91931057;6.416490555;2.307896376;NA;2223.673224;27.57068399;320.6156669
nanti_1925_a;NA;NA;NA;NA;NA;12.48334789;16.47535896;14.18973255;10.59030342;6.947693348;NA;NA;2335.772767;18.28632096;296.2095279
nanti_1925_b;NA;NA;NA;NA;7.529480457;12.30987167;16.20267677;13.92541504;10.36274719;6.758223057;NA;NA;2331.150868;22.3798326;308.7047629
nanti_1925_c;NA;NA;NA;NA;7.29009676;12.1055584;15.92778969;13.65270519;10.08378124;6.475376129;2.287370443;NA;2295.340256;21.69442955;347.9986692
nanti_1925_d;NA;NA;NA;NA;7.531464577;12.416152;16.41576767;14.11143494;10.47495651;6.794993877;2.405675173;NA;2284.048949;15.89190129;331.1605515
nanti_1925_e;NA;NA;NA;NA;7.635480404;12.46873379;16.46616364;14.17217541;10.55967331;6.904412746;2.471021175;NA;2278.772307;17.23352037;303.4326835
nanti_1989_a;NA;NA;NA;NA;NA;12.57612419;16.57888222;14.33649349;10.77436256;7.175382137;NA;NA;2339.961651;20.2007523;262.9887704
nanti_1989_b;NA;NA;NA;NA;NA;12.4769392;16.5182991;14.23809052;10.63462734;7.004928589;NA;NA;2334.201587;12.59752721;276.7585509
nanti_1989_c;NA;NA;NA;NA;NA;12.351017;16.34332085;14.04806614;10.43974686;6.802699566;NA;NA;2328.055475;12.06368661;318.6684565
nanti_1989_d;NA;NA;NA;NA;NA;12.25954247;16.21473503;13.923769;10.3271122;6.705858231;NA;NA;2337.776324;12.03550946;332.0173008
nanti_1989_e;NA;NA;NA;NA;NA;11.84311008;15.53329182;13.29284477;9.781362534;6.235112667;NA;NA;2350.120577;23.29577804;9.319171243
odenw_1850_a;NA;NA;NA;NA;NA;12.41304493;14.23257542;12.47652149;8.654616356;4.845169544;2.170525312;NA;2074.434438;8.962285002;324.569941
odenw_1850_b;NA;NA;NA;NA;NA;12.41304493;14.23257542;12.47652149;8.654616356;4.845169544;2.170525312;NA;2074.434438;8.962285002;324.569941
odenw_1850_c;NA;NA;NA;NA;NA;12.45507431;14.29410744;12.54730034;8.703282356;4.809239388;2.18228364;NA;2069.24571;4.826666679;314.4840244
odenw_1850_d;NA;NA;NA;NA;NA;12.45507431;14.29410744;12.54730034;8.703282356;4.809239388;2.18228364;NA;2069.24571;4.826666679;314.4840244
odenw_1850_e;NA;NA;NA;NA;NA;12.36750126;14.25995064;12.50586319;8.660749435;4.852304459;2.214057684;NA;2067.347318;4.968330991;351.0178736
odenw_1890_a;NA;NA;NA;NA;NA;12.2362833;14.06803513;12.32296562;8.5039711;4.741694927;2.149343491;NA;2082.285254;2.398099865;13.66313877
odenw_1890_b;NA;NA;NA;NA;NA;12.25140285;14.09194183;12.3767252;8.506057739;4.739337444;2.152081251;NA;2079.921502;5.606460523;24.55759335
odenw_1890_c;NA;NA;NA;NA;NA;12.25205803;14.0890274;12.37318039;8.503673553;4.735508442;2.149710655;NA;2081.712777;5.708136665;7.818024882
odenw_1890_d;NA;NA;NA;NA;NA;12.25205803;14.0890274;12.37318039;8.503673553;4.735508442;2.149710655;NA;2081.712777;5.708136665;7.818024882
odenw_1890_e;NA;NA;NA;NA;NA;12.24937344;14.07225704;12.36756992;8.505270958;4.736427784;2.14985919;NA;2080.761892;7.857022455;335.7860921
odenw_1931_a;NA;NA;NA;NA;NA;12.44255733;14.15725613;12.48338032;8.7354002;4.879772186;2.223205805;NA;2109.531925;13.37556021;249.942638
odenw_1931_b;NA;NA;NA;NA;NA;12.48958302;14.26407909;12.56800747;8.766698837;4.883803844;2.219174385;NA;2104.240506;9.21524072;246.1344417
odenw_1931_c;NA;NA;NA;NA;NA;12.52832317;14.31241322;12.60554504;8.793602943;4.893565178;2.22295928;NA;2106.611178;9.649934371;254.7394299
odenw_1931_d;NA;NA;NA;NA;NA;12.36353111;14.17909718;12.50350285;8.618628502;4.823679924;2.187227488;NA;2097.433352;5.91018847;272.0312763
odenw_1931_e;NA;NA;NA;NA;NA;12.29275799;14.09902382;12.36410999;8.556632996;4.782770157;2.168700933;NA;2095.517028;6.181394886;291.9345353
odenw_1969_a;NA;NA;NA;NA;NA;12.08614635;13.8430109;12.19575596;8.390483856;4.693048477;2.127948284;NA;2120.501623;5.190383496;284.582577
odenw_1969_b;NA;NA;NA;NA;NA;12.08080578;13.82186508;12.18566227;8.389310837;4.700323105;2.132447243;NA;2122.646215;5.780380703;269.4291183
odenw_1985_a;NA;NA;NA;NA;NA;11.76466084;13.13401413;11.58213329;8.230101585;4.653843403;2.242059231;NA;2170.24844;33.70320742;270.0544376
odenw_1985_b;NA;NA;NA;NA;NA;11.96298599;13.61248875;11.96625805;8.392406464;4.682123184;2.14568615;NA;2154.580804;20.9976528;279.0663329
odenw_1985_c;NA;NA;NA;NA;NA;11.96298599;13.61248875;11.96625805;8.392406464;4.682123184;2.14568615;NA;2154.580804;20.9976528;279.0663329
odenw_1985_d;NA;NA;NA;NA;NA;11.91235447;13.45735073;11.80712318;8.270167351;4.606276989;2.112874985;NA;2152.629212;22.49868057;291.4858763
odenw_1985_e;NA;NA;NA;NA;NA;11.97742081;13.66341686;12.02074432;8.282973289;4.634925842;2.11112237;NA;2144.26233;14.26039411;303.8616968
odenw_2008_a;NA;NA;NA;NA;NA;12.04742908;13.69482613;12.07941628;8.446730614;4.701968193;NA;NA;2173.591185;17.82531649;284.0747144
odenw_2008_b;NA;NA;NA;NA;NA;12.04742908;13.69482613;12.07941628;8.446730614;4.701968193;NA;NA;2173.591185;17.82531649;284.0747144
odenw_2008_c;NA;NA;NA;NA;NA;11.96585178;13.67299747;12.01681232;8.269347191;4.617518425;NA;NA;2166.234774;12.81618888;314.6219248
odenw_2008_d;NA;NA;NA;NA;NA;11.96585178;13.67299747;12.01681232;8.269347191;4.617518425;NA;NA;2166.234774;12.81618888;314.6219248
odenw_2008_e;NA;NA;NA;NA;NA;12.02561283;13.70630169;12.07310963;8.32852459;4.669874191;NA;NA;2163.188854;14.13087202;291.2185995
oriza_1825_b;8.641693115;10.62847996;13.23129463;16.40232658;17.33176613;16.18919373;18.1768055;17.079422;14.1961832;12.1261301;10.35321999;8.875637054;4408.202004;24.70345658;42.0299128
oriza_1825_c;8.641693115;10.62847996;13.23129463;16.40232658;17.33176613;16.18919373;18.1768055;17.079422;14.1961832;12.1261301;10.35321999;8.875637054;4408.202004;24.70345658;42.0299128
oriza_1825_e;8.658855438;10.57332134;13.3653307;16.58414459;17.49938393;16.32959938;18.50595284;17.32697296;14.34356308;12.23100567;10.43723679;8.78194809;4409.525919;23.00459615;353.8009621
oriza_1875_b;8.763503075;10.90111446;13.51258278;16.79565239;17.64490318;16.4211998;18.57663345;17.43229485;14.45448875;12.33220577;10.525033;9.039819717;4473.638502;20.19603058;11.07687022
oriza_1875_e;8.676111221;10.63353539;13.27601719;16.59581947;17.49551392;16.30398941;18.46816444;17.30131149;14.31520557;12.18204212;10.3492651;8.825707436;4481.776417;21.87237833;5.500044303
oriza_1945_a;8.737978935;10.84853554;13.54996586;16.74975967;17.62310028;16.4156723;18.54907608;17.40591621;14.43511581;12.32939625;10.50215244;9.008607864;4596.364169;21.04607746;15.98147652
oriza_1945_b;8.764793396;10.8527441;13.44734859;16.65424156;17.52683067;16.33023453;18.39369392;17.28289795;14.35514641;12.26563644;10.5208931;9.02789402;4590.47409;21.99615944;33.08991816
oriza_1945_c;8.764793396;10.8527441;13.44734859;16.65424156;17.52683067;16.33023453;18.39369392;17.28289795;14.35514641;12.26563644;10.5208931;9.02789402;4590.47409;21.99615944;33.08991816
oriza_1945_d;8.733473778;10.67990589;13.39739895;16.49930954;17.40969467;16.19217873;18.25727081;17.15813065;14.21282482;12.16670036;10.41881657;8.997470856;4598.633299;21.96052781;35.39556878
oriza_1945_e;8.898619652;10.8945446;13.59635162;16.6624794;17.51206589;16.25362587;18.33249855;17.25141144;14.30758858;12.27378559;10.55486298;9.1755476;4608.122483;20.36357575;38.08123903
oriza_1958_a;9.79712677;12.19473362;14.63652325;17.61802673;18.15773392;16.77326202;18.99143791;17.93014526;14.99374104;12.95754147;11.36288643;9.891649246;4630.70418;11.68510575;341.1769728
oriza_1958_b;9.79712677;12.19473362;14.63652325;17.61802673;18.15773392;16.77326202;18.99143791;17.93014526;14.99374104;12.95754147;11.36288643;9.891649246;4630.70418;11.68510575;341.1769728
oriza_1958_c;9.557553291;11.73381329;14.37606144;17.41428566;18.03057861;16.68116951;18.89726448;17.80953598;14.8526516;12.79763222;11.16327572;9.664421082;4629.103163;13.90887971;349.7341426
oriza_1958_d;9.557553291;11.73381329;14.37606144;17.41428566;18.03057861;16.68116951;18.89726448;17.80953598;14.8526516;12.79763222;11.16327572;9.664421082;4629.103163;13.90887971;349.7341426
oriza_1958_e;9.020092964;11.28586483;13.83631992;17.09427834;17.82992935;16.54224586;18.74305725;17.61918449;14.64248466;12.52842522;10.86458015;9.321988106;4628.671722;17.52583763;358.0812471
pasqu_1860_a;NA;NA;NA;NA;NA;14.52376938;16.55133057;14.30675602;10.18840408;6.341267109;NA;NA;2705.487562;3.958588567;132.244144
