name,glacier,dating,spot,date,time,lon,lat
morte_1900_e2,Morteratsch,1900,E,17/07/2018,12:55,9.93958,46.44511
morte_1920_a1,Morteratsch,1920,A,17/07/2018,14:15,9.93834,46.44331
morte_1920_a2,Morteratsch,1920,A,17/07/2018,14:15,9.93834,46.44331
morte_1920_b1,Morteratsch,1920,B,17/07/2018,14:30,9.93859,46.44293
morte_1920_b2,Morteratsch,1920,B,17/07/2018,14:30,9.93859,46.44293
morte_1920_c1,Morteratsch,1920,C,17/07/2018,14:39,9.938371,46.44287
morte_1920_c2,Morteratsch,1920,C,17/07/2018,14:39,9.938371,46.44287
morte_1920_d1,Morteratsch,1920,D,17/07/2018,14:59,9.93821,46.44266
morte_1920_d2,Morteratsch,1920,D,17/07/2018,14:59,9.93821,46.44266
morte_1920_e1,Morteratsch,1920,E,17/07/2018,15:14,9.9381,46.44263
morte_1920_e2,Morteratsch,1920,E,17/07/2018,15:14,9.9381,46.44263
morte_1960_a1,Morteratsch,1960,A,17/07/2018,16:15,9.934267,46.437297
morte_1960_a2,Morteratsch,1960,A,17/07/2018,16:15,9.934267,46.437297
morte_1960_b1,Morteratsch,1960,B,17/07/2018,16:26,9.93414,46.437106
morte_1960_b2,Morteratsch,1960,B,17/07/2018,16:26,9.93414,46.437106
morte_1960_c1,Morteratsch,1960,C,17/07/2018,16:36,9.933993,46.437002
morte_1960_c2,Morteratsch,1960,C,17/07/2018,16:36,9.933993,46.437002
morte_1960_d1,Morteratsch,1960,D,17/07/2018,16:50,9.933771,46.436884
morte_1960_d2,Morteratsch,1960,D,17/07/2018,16:50,9.933771,46.436884
morte_1960_e1,Morteratsch,1960,E,17/07/2018,17:05,9.933508,46.436687
morte_1960_e2,Morteratsch,1960,E,17/07/2018,17:05,9.933508,46.436687
morte_1970_a1,Morteratsch,1970,A,17/07/2018,16:09,9.933266,46.433594
morte_1970_a2,Morteratsch,1970,A,17/07/2018,16:09,9.933266,46.433594
morte_1970_b1,Morteratsch,1970,B,17/07/2018,16:20,9.933421,46.433753
morte_1970_b2,Morteratsch,1970,B,17/07/2018,16:20,9.933421,46.433753
morte_1970_c1,Morteratsch,1970,C,17/07/2018,16:32,9.933702,46.433858
morte_1970_c2,Morteratsch,1970,C,17/07/2018,16:32,9.933702,46.433858
morte_1970_d1,Morteratsch,1970,D,17/07/2018,16:46,9.933936,46.433955
morte_1970_d2,Morteratsch,1970,D,17/07/2018,16:46,9.933936,46.433955
morte_1970_e1,Morteratsch,1970,E,17/07/2018,16:58,9.934237,46.434003
morte_1970_e2,Morteratsch,1970,E,17/07/2018,16:58,9.934237,46.434003
morte_1980_a1,Morteratsch,1980,A,17/07/2018,14:15,9.932222,46.430793
morte_1980_a2,Morteratsch,1980,A,17/07/2018,14:15,9.932222,46.430793
morte_1980_b1,Morteratsch,1980,B,17/07/2018,14:27,9.932392,46.43091
morte_1980_b2,Morteratsch,1980,B,17/07/2018,14:27,9.932392,46.43091
morte_1980_c1,Morteratsch,1980,C,17/07/2018,14:45,9.932598,46.431072
morte_1980_c2,Morteratsch,1980,C,17/07/2018,14:45,9.932598,46.431072
morte_1980_d1,Morteratsch,1980,D,17/07/2018,15:04,9.932758,46.431167
morte_1980_d2,Morteratsch,1980,D,17/07/2018,15:04,9.932758,46.431167
morte_1980_e1,Morteratsch,1980,E,17/07/2018,15:22,9.933012,46.43124
morte_1980_e2,Morteratsch,1980,E,17/07/2018,15:22,9.933012,46.43124
morte_1990_a1,Morteratsch,1990,A,17/07/2018,11:54,9.931977,46.429471
morte_1990_a2,Morteratsch,1990,A,17/07/2018,11:54,9.931977,46.429471
morte_1990_b1,Morteratsch,1990,B,17/07/2018,12:25,9.932155,46.429514
morte_1990_b2,Morteratsch,1990,B,17/07/2018,12:25,9.932155,46.429514
morte_1990_c1,Morteratsch,1990,C,17/07/2018,12:33,9.932282,46.42967
morte_1990_c2,Morteratsch,1990,C,17/07/2018,12:33,9.932282,46.42967
morte_1990_d1,Morteratsch,1990,D,17/07/2018,11:16,9.932411,46.429803
morte_1990_d2,Morteratsch,1990,D,17/07/2018,11:16,9.932411,46.429803
morte_1990_e1,Morteratsch,1990,E,17/07/2018,13:03,9.933029,46.429842
morte_1990_e2,Morteratsch,1990,E,17/07/2018,13:03,9.933029,46.429842
morte_2003_a1,Morteratsch,2003,A,17/07/2018,10:06,9.931655,46.427653
morte_2003_a2,Morteratsch,2003,A,17/07/2018,10:06,9.931655,46.427653
morte_2003_b1,Morteratsch,2003,B,17/07/2018,10:33,9.931877,46.427778
morte_2003_b2,Morteratsch,2003,B,17/07/2018,10:33,9.931877,46.427778
morte_2003_c1,Morteratsch,2003,C,17/07/2018,10:46,9.932104,46.427996
morte_2003_c2,Morteratsch,2003,C,17/07/2018,10:46,9.932104,46.427996
morte_2003_d1,Morteratsch,2003,D,17/07/2018,11:03,9.932336,46.428041
morte_2003_d2,Morteratsch,2003,D,17/07/2018,11:03,9.932336,46.428041
morte_2003_e1,Morteratsch,2003,E,17/07/2018,11:17,9.932503,46.428155
morte_2003_e2,Morteratsch,2003,E,17/07/2018,11:17,9.932503,46.428155
odenw_1850_a1,Odenwinkelkees,1850,A,25/07/2018,14:34,12.635338,47.131025
odenw_1850_b1,Odenwinkelkees,1850,B,25/07/2018,14:45,12.635183,47.131222
odenw_1850_c1,Odenwinkelkees,1850,C,25/07/2018,14:52,12.63493,47.131362
odenw_1850_d1,Odenwinkelkees,1850,D,25/07/2018,14:55,12.634792,47.131477
odenw_1850_e1,Odenwinkelkees,1850,E,25/07/2018,14:59,12.634639,47.13166
odenw_1890_a1,Odenwinkelkees,1890,A,25/07/2018,13:52,12.63325,47.129285
odenw_1890_b1,Odenwinkelkees,1890,B,25/07/2018,13:57,12.633603,47.129345
odenw_1890_c1,Odenwinkelkees,1890,C,25/07/2018,14:02,12.633847,47.129296
odenw_1890_d1,Odenwinkelkees,1890,D,25/07/2018,14:08,12.634205,47.129192
odenw_1890_e1,Odenwinkelkees,1890,E,25/07/2018,14:12,12.63446,47.129159
odenw_1931_a1,Odenwinkelkees,1931,A,25/07/2018,13:06,12.636282,47.127613
odenw_1931_b1,Odenwinkelkees,1931,B,25/07/2018,13:16,12.63584,47.127691
odenw_1931_c1,Odenwinkelkees,1931,C,25/07/2018,13:22,12.635547,47.127753
odenw_1931_d1,Odenwinkelkees,1931,D,25/07/2018,13:31,12.63486,47.1278
odenw_1931_e1,Odenwinkelkees,1931,E,25/07/2018,13:35,12.634446,47.127752
odenw_1969_a1,Odenwinkelkees,1969,A,25/07/2018,12:32,12.637817,47.124406
odenw_1969_b1,Odenwinkelkees,1969,B,25/07/2018,12:37,12.6381,47.124292
odenw_1985_a1,Odenwinkelkees,1985,A,25/07/2018,11:58,12.639729,47.12209
odenw_1985_b1,Odenwinkelkees,1985,B,25/07/2018,12:06,12.639604,47.122216
odenw_1985_c1,Odenwinkelkees,1985,C,25/07/2018,12:10,12.639469,47.122357
odenw_1985_d1,Odenwinkelkees,1985,D,25/07/2018,12:17,12.639358,47.12255
odenw_1985_e1,Odenwinkelkees,1985,E,25/07/2018,12:20,12.639175,47.122639
odenw_2008_a1,Odenwinkelkees,2008,A,25/07/2018,11:26,12.640133,47.120836
odenw_2008_b1,Odenwinkelkees,2008,B,25/07/2018,11:35,12.639764,47.120939
odenw_2008_c1,Odenwinkelkees,2008,C,25/07/2018,11:40,12.639547,47.120939
odenw_2008_d1,Odenwinkelkees,2008,D,25/07/2018,11:44,12.639435,47.121
odenw_2008_e1,Odenwinkelkees,2008,E,25/07/2018,11:50,12.63938,47.121164
pasqu_1860_a1,Pasquale,1860,A,22/07/2018,10:17,10.58395,46.45339
pasqu_1860_b1,Pasquale,1860,B,22/07/2018,10:30,10.58303,46.45291
pasqu_1860_c1,Pasquale,1860,C,22/07/2018,10:37,10.58238,46.45247
pasqu_1860_d1,Pasquale,1860,D,22/07/2018,10:56,10.58184,46.45156
pasqu_1860_e1,Pasquale,1860,E,22/07/2018,11:04,10.58134,46.45089
pasqu_1965_a1,Pasquale,1965,A,22/07/2018,9:51,10.58725,46.45374
pasqu_1965_b1,Pasquale,1965,B,22/07/2018,9:57,10.5861,46.45379
pasqu_1965_c1,Pasquale,1965,C,22/07/2018,10:07,10.58506,46.45318
pasqu_1965_d1,Pasquale,1965,D,22/07/2018,10:23,10.58377,46.45311
pasqu_1965_e1,Pasquale,1965,E,22/07/2018,10:48,10.58333,46.45182
pasqu_1986_a1,Pasquale,1986,A,22/07/2018,9:09,10.58529,46.45171
pasqu_1986_b1,Pasquale,1986,B,22/07/2018,9:21,10.5852,46.45268
pasqu_1986_c1,Pasquale,1986,C,22/07/2018,9:28,10.58566,46.4528
pasqu_1986_d1,Pasquale,1986,D,22/07/2018,9:34,10.58642,46.4528
pasqu_1986_e1,Pasquale,1986,E,22/07/2018,9:42,10.58725,46.45311
pasqu_2010_a1,Pasquale,2010,A,22/07/2018,8:29,10.58838,46.45257
pasqu_2010_b1,Pasquale,2010,B,22/07/2018,8:41,10.58752,46.45262
pasqu_2010_c1,Pasquale,2010,C,22/07/2018,8:50,10.58676,46.45249
pasqu_2010_d1,Pasquale,2010,D,22/07/2018,8:54,10.58634,46.45206
pasqu_2010_e1,Pasquale,2010,E,22/07/2018,9:02,10.58629,46.45163
,Perito Moreno,NA,1,27/03/2017,12:22,-73.07544,-50.49531
,Perito Moreno,NA,1,27/03/2017,14:50,-73.07586,-50.49061
,Perito Moreno,NA,1,27/03/2017,11:57,-73.07514,-50.49519
,Perito Moreno,NA,1,27/03/2017,11:14,-73.07722,-50.49831
,Perito Moreno,NA,1,27/03/2017,14:50,-73.04252778,-50.49061111
,Perito Moreno,NA,1,27/03/2017,11:57,-73.07511111,-50.49519444
,Perito Moreno,NA,1,27/03/2017,11:14,-73.07722222,-50.49830556
,Perito Moreno,NA,1,27/03/2017,12:22,-73.07544444,-50.49530556
,Perito Moreno,NA,2,27/03/2017,12:28,-73.07542,-50.49528
,Perito Moreno,NA,2,27/03/2017,14:54,-73.07592,-50.49053
,Perito Moreno,NA,2,27/03/2017,12:00,-73.07511,-50.49508
,Perito Moreno,NA,2,27/03/2017,11:31,-73.07722,-50.49844
,Perito Moreno,NA,2,27/03/2017,14:54,-73.04258333,-50.49052778
,Perito Moreno,NA,2,27/03/2017,12:00,-73.07511111,-50.49508333
,Perito Moreno,NA,2,27/03/2017,11:31,-73.07722222,-50.49844444
,Perito Moreno,NA,2,27/03/2017,12:28,-73.07541667,-50.49527778
,Perito Moreno,NA,3,27/03/2017,12:31,-73.07544,-50.49542
,Perito Moreno,NA,3,27/03/2017,14:58,-73.07606,-50.49058
,Perito Moreno,NA,3,27/03/2017,12:02,-73.07497,-50.495
,Perito Moreno,NA,3,27/03/2017,11:35,-73.07708,-50.49814
,Perito Moreno,NA,3,27/03/2017,14:58,-73.04272222,-50.49058333
,Perito Moreno,NA,3,27/03/2017,12:02,-73.07497222,-50.495
,Perito Moreno,NA,3,27/03/2017,11:35,-73.07708333,-50.49813889
,Perito Moreno,NA,3,27/03/2017,12:31,-73.07544444,-50.49541667
,Perito Moreno,NA,4,27/03/2017,12:34,-73.07569,-50.49547
,Perito Moreno,NA,4,27/03/2017,15:00,-73.07647,-50.49053
,Perito Moreno,NA,4,27/03/2017,12:05,-73.07497,-50.49497
,Perito Moreno,NA,4,27/03/2017,11:41,-73.07692,-50.498
,Perito Moreno,NA,4,27/03/2017,15:00,-73.04313889,-50.49052778
,Perito Moreno,NA,4,27/03/2017,12:05,-73.07497222,-50.49497222
,Perito Moreno,NA,4,27/03/2017,11:41,-73.07691667,-50.498
,Perito Moreno,NA,4,27/03/2017,12:34,-73.07569444,-50.49547222
,Perito Moreno,NA,5,27/03/2017,12:37,-73.07575,-50.49564
,Perito Moreno,NA,5,27/03/2017,15:05,-73.07661,-50.4905
,Perito Moreno,NA,5,27/03/2017,12:05,-73.07506,-50.49492
,Perito Moreno,NA,5,27/03/2017,11:45,-73.07678,-50.49781
,Perito Moreno,NA,5,27/03/2017,15:05,-73.04327778,-50.4905
,Perito Moreno,NA,5,27/03/2017,12:09,-73.07500556,-50.49491667
,Perito Moreno,NA,5,27/03/2017,11:45,-73.07677778,-50.49780556
,Perito Moreno,NA,5,2017-03-27,12:37,-73.07575,-50.49563889
oriza_????_a1,Pico de Orizaba,1825,A,2020-02-09,12:02,-97.269504,19.053752
oriza_1825_b1,Pico de Orizaba,1825,B,2020-02-09,12:10,-97.269346,19.053873
oriza_1825_c1,Pico de Orizaba,1825,C,2020-02-09,12:25,-97.269148,19.053949
oriza_????_d1,Pico de Orizaba,1825,D,2020-02-09,12:35,-97.268827,19.053917
oriza_1825_e1,Pico de Orizaba,1825,E,2020-02-09,12:50,-97.268633,19.053569
oriza_????_a1,Pico de Orizaba,1875,A,2020-02-09,10:35,-97.270251,19.052466
oriza_1875_b1,Pico de Orizaba,1875,B,2020-02-09,10:46,-97.270118,19.052514
,Pico de Orizaba,1875,C,2020-02-09,10:55,-97.269903,19.052491
oriza_????_d1,Pico de Orizaba,1875,D,2020-02-09,11:01,-97.26986,19.052354
oriza_1875_e1,Pico de Orizaba,1875,E,2020-02-09,11:19,-97.269761,19.052211
oriza_1945_a1,Pico de Orizaba,1945,A,2020-02-08,15:36,-97.270694,19.050031
oriza_1945_b1,Pico de Orizaba,1945,B,2020-02-08,15:46,-97.27087,19.050194
oriza_1945_c1,Pico de Orizaba,1945,C,2020-02-08,15:57,-97.271072,19.050215
oriza_1945_d1,Pico de Orizaba,1945,D,2020-02-08,16:10,-97.271283,19.050243
oriza_1945_e1,Pico de Orizaba,1945,E,2020-02-08,16:17,-97.271332,19.050033
oriza_1958_a1,Pico de Orizaba,1958,A,2020-02-08,14:08,-97.269451,19.049028
oriza_1958_b1,Pico de Orizaba,1958,B,2020-02-08,14:20,-97.269624,19.049103
oriza_1958_c1,Pico de Orizaba,1958,C,2020-02-08,14:38,-97.269796,19.049135
oriza_1958_d1,Pico de Orizaba,1958,D,2020-02-08,14:49,-97.269963,19.049158
oriza_1958_e1,Pico de Orizaba,1958,E,2020-02-08,14:58,-97.270104,19.04903
,Pico de Orizaba,1988,NA,2020-02-08,NA,-97.269948,19.047242
,Pico de Orizaba,1994,NA,2020-02-08,NA,-97.269268,19.04592
,Pico de Orizaba,2003,NA,08/02/2020,NA,-97.266943,19.04307
plata_1895_a1,Platabreen,1895,A,17/07/2018,22:56,15.47132,78.20054
,Platabreen,1895,A,13/07/2019,18:26,15.4707,78.20081
plata_1895_b1,Platabreen,1895,B,17/07/2018,23:05,15.47478,78.20121
,Platabreen,1895,B,13/07/2019,18:16,15.47468,78.2012
plata_1895_c1,Platabreen,1895,C,17/07/2018,23:14,15.48304,78.20136
,Platabreen,1895,C,13/07/2019,18:08,15.48295,78.20138
plata_1895_d1,Platabreen,1895,D,17/07/2018,23:25,15.4877,78.20094
,Platabreen,1895,D,13/07/2019,18:42,15.484752,78.20097
plata_1895_e1,Platabreen,1895,E,17/07/2018,23:36,15.49433,78.19953
,Platabreen,1895,E ,13/07/2019,18:54,15.49439,78.19946
plata_1936_a1,Platabreen,1936,A,17/07/2018,21:44,15.4939,78.19821
,Platabreen,1936,A,13/07/2019,16:27,15.49403,78.19831
plata_1936_b1,Platabreen,1936,B,17/07/2018,22:20,15.48802,78.20024
,Platabreen,1936,B,13/07/2019,16:12,15.48793,78.20026
plata_1936_c1,Platabreen,1936,C,17/07/2018,22:31,15.4839,78.20071
,Platabreen,1936,C,13/07/2019,16:42,15.48359,78.2007
plata_1936_d1,Platabreen,1936,D,17/07/2018,22:39,15.47899,78.20098
,Platabreen,1936,D,13/07/2019,16:51,15.47874,78.20096
plata_1936_e1,Platabreen,1936,E,17/07/2018,22:47,15.47116,78.20054
,Platabreen,1936,E,13/07/2019,17:01,15.47206,78.20062
plata_1948_a1,Platabreen,1948,A,17/07/2018,20:46,15.47285,78.20016
,Platabreen,1948,A,13/07/2019,17:08,15.47261,78.2002
plata_1948_b1,Platabreen,1948,B,17/07/2018,20:53,15.47541,78.20056
,Platabreen,1948,B,13/07/2019,17:17,15.4755,78.20056
plata_1948_c1,Platabreen,1948,C,17/07/2018,21:18,15.48018,78.20001
,Platabreen,1948,C,13/07/2019,17:28,15.48017,78.20061
plata_1948_d1,Platabreen,1948,D,17/07/2018,21:27,15.48403,78.19951
,Platabreen,1948,D,13/07/2019,17:41,15.48771,78.20004
plata_1948_e1,Platabreen,1948,E,17/07/2018,21:34,15.48864,78.19848
,Platabreen,1948,E,13/07/2019,17:51,15.49151,78.19862
plata_1960_a1,Platabreen,1960,A,17/07/2018,19:41,15.48177,78.19719
,Platabreen,1960,A,13/07/2019,13:52,15.48501,78.1972
plata_1960_b1,Platabreen,1960,B,17/07/2018,20:05,15.48523,78.19829
,Platabreen,1960,B,13/07/2019,14:25,15.48495,78.19831
plata_1960_c1,Platabreen,1960,C,17/07/2018,20:18,15.48206,78.19915
,Platabreen,1960,C,13/07/2019,14:35,15.48221,78.19916
plata_1960_d1,Platabreen,1960,D,17/07/2018,20:33,15.47762,78.19944
,Platabreen,1960,D,13/07/2019,14:42,15.47771,78.1996
plata_1960_e1,Platabreen,1960,E,17/07/2018,20:38,15.47511,78.19961
,Platabreen,1960,E,13/07/2019,14:50,15.47555,78.1996
plata_1990_a1,Platabreen,1990,A,17/07/2018,18:47,15.47353,78.19811
,Platabreen,1990,A,13/07/2019,15:20,15.47357,78.19814
plata_1990_b1,Platabreen,1990,B,17/07/2018,19:09,15.47601,78.19839
,Platabreen,1990,B,13/07/2019,15:30,15.47601,78.19839
plata_1990_c1,Platabreen,1990,C,17/07/2018,19:16,15.47824,78.1981
,Platabreen,1990,C,13/07/2019,15:38,15.47869,78.19812
plata_1990_d1,Platabreen,1990,D,17/07/2018,19:22,15.4782,78.1989
,Platabreen,1990,D ,13/07/2019,15:46,15.48088,78.19765
plata_1990_e1,Platabreen,1990,E,17/07/2018,19:30,15.4813,78.19734
,Platabreen,1990,E,13/07/2019,15:55,15.48151,78.19721
preba_1818_a1,Pre de Bar,1818,A,07/07/2014,10:56,7.059764,45.881217
preba_1818_b1,Pre de Bar,1818,B,07/07/2014,10:58,7.060046,45.88141
preba_1818_c1,Pre de Bar,1818,C,07/07/2014,11:01,7.060359,45.881399
preba_1818_d1,Pre de Bar,1818,D,07/07/2014,11:02,7.060521,45.881461
preba_1818_e1,Pre de Bar,1818,E,07/07/2014,11:04,7.060678,45.881548
preba_1850_a1,Pre de Bar,1850,A,07/07/2014,10:27,7.059972,45.881827
preba_1850_b1,Pre de Bar,1850,B,07/07/2014,10:31,7.060187,45.881858
preba_1850_c1,Pre de Bar,1850,C,07/07/2014,10:33,7.060685,45.881942
preba_1850_d1,Pre de Bar,1850,D,07/07/2014,10:37,7.060911,45.881986
preba_1850_e1,Pre de Bar,1850,E,07/07/2014,10:41,7.061085,45.882109
preba_1860_a1,Pre de Bar,1860,A,07/07/2014,11:58,7.06,45.883284
preba_1860_b1,Pre de Bar,1860,B,07/07/2014,12:25,7.059974,45.88337
preba_1860_c1,Pre de Bar,1860,C,07/07/2014,12:28,7.059975,45.88353
preba_1860_d1,Pre de Bar,1860,D,07/07/2014,12:31,7.060097,45.883707
preba_1860_e1,Pre de Bar,1860,E,07/07/2014,12:34,7.060218,45.883936
preba_1890_a1,Pre de Bar,1890,A,07/07/2014,9:35,7.063848,45.88717
preba_1890_b1,Pre de Bar,1890,B,07/07/2014,9:37,7.063966,45.887204
preba_1890_c1,Pre de Bar,1890,C,07/07/2014,9:40,7.064053,45.887256
preba_1890_d1,Pre de Bar,1890,D,07/07/2014,9:42,7.064292,45.887332
preba_1890_e1,Pre de Bar,1890,E,07/07/2014,9:44,7.064678,45.887554
preba_1921_a1,Pre de Bar,1921,A,07/07/2014,9:02,7.064144,45.887617
preba_1921_b1,Pre de Bar,1921,B,07/07/2014,9:04,7.064289,45.887755
preba_1921_c1,Pre de Bar,1921,C,07/07/2014,9:06,7.064452,45.887948
preba_1921_d1,Pre de Bar,1921,D,07/07/2014,9:09,7.064557,45.888396
preba_1921_e1,Pre de Bar,1921,E,07/07/2014,9:13,7.064539,45.888574
preba_1942_a1,Pre de Bar,1942,A,07/07/2014,8:18,7.063095,45.889348
preba_1942_b1,Pre de Bar,1942,B,07/07/2014,8:22,7.063232,45.889541
preba_1942_c1,Pre de Bar,1942,C,07/07/2014,8:25,7.063163,45.889854
preba_1942_d1,Pre de Bar,1942,D,07/07/2014,8:28,7.063137,45.890064
preba_1942_e1,Pre de Bar,1942,E,07/07/2014,8:30,7.063046,45.890293
preba_1989_a1,Pre de Bar,1989,A,07/07/2014,7:39,7.061875,45.890396
preba_1989_b1,Pre de Bar,1989,B,07/07/2014,7:47,7.061924,45.890543
preba_1989_c1,Pre de Bar,1989,C,07/07/2014,7:58,7.061984,45.890681
preba_1989_d1,Pre de Bar,1989,D,07/07/2014,8:00,7.062015,45.890752
preba_1989_e1,Pre de Bar,1989,E,07/07/2014,8:06,7.061787,45.89118
rotmo_1858_a1,Rotmoosferner,1858,A,26/07/2018,15:28,11.030302,46.839403
rotmo_1858_b1,Rotmoosferner,1858,B,26/07/2018,15:38,11.030295,46.839565
rotmo_1858_c1,Rotmoosferner,1858,C,26/07/2018,15:42,11.030372,46.839704
rotmo_1858_d1,Rotmoosferner,1858,D,26/07/2018,15:48,11.030452,46.839851
rotmo_1858_e1,Rotmoosferner,1858,E,26/07/2018,15:52,11.030632,46.840006
rotmo_1872_a1,Rotmoosferner,1872,A,26/07/2018,14:50,11.032285,46.837904
rotmo_1872_b1,Rotmoosferner,1872,B,26/07/2018,14:54,11.032231,46.838078
rotmo_1872_c1,Rotmoosferner,1872,C,26/07/2018,15:00,11.032129,46.838331
rotmo_1872_d1,Rotmoosferner,1872,D,26/07/2018,15:08,11.032137,46.838502
rotmo_1872_e1,Rotmoosferner,1872,E,26/07/2018,15:13,11.032199,46.838812
rotmo_1910_a1,Rotmoosferner,1910,A,26/07/2018,13:56,11.035065,46.836016
rotmo_1910_b1,Rotmoosferner,1910,B,26/07/2018,14:03,11.035257,46.836273
rotmo_1910_c1,Rotmoosferner,1910,C,26/07/2018,14:20,11.035351,46.836394
rotmo_1910_d1,Rotmoosferner,1910,D,26/07/2018,14:26,11.035422,46.836542
rotmo_1910_e1,Rotmoosferner,1910,E,26/07/2018,14:37,11.035444,46.836675
rotmo_1921_a1,Rotmoosferner,1921,A,26/07/2018,13:19,11.035545,46.834953
rotmo_1921_b1,Rotmoosferner,1921,B,26/07/2018,13:23,11.035588,46.835186
rotmo_1921_c1,Rotmoosferner,1921,C,26/07/2018,13:30,11.035664,46.835402
rotmo_1921_d1,Rotmoosferner,1921,D,26/07/2018,13:39,11.035708,46.835574
rotmo_1921_e1,Rotmoosferner,1921,E,26/07/2018,13:45,11.035654,46.83582
rotmo_1956_a1,Rotmoosferner,1956,A,26/07/2018,12:04,11.039235,46.829739
rotmo_1956_b1,Rotmoosferner,1956,B,26/07/2018,12:09,11.039337,46.829958
rotmo_1956_c1,Rotmoosferner,1956,C,26/07/2018,12:14,11.039379,46.830224
rotmo_1956_d1,Rotmoosferner,1956,D,26/07/2018,12:22,11.039464,46.830527
rotmo_1956_e1,Rotmoosferner,1956,E,26/07/2018,12:30,11.039588,46.830639
rotmo_1993_a1,Rotmoosferner,1993,A,26/07/2018,11:07,11.043741,46.8256
rotmo_1993_b1,Rotmoosferner,1993,B,26/07/2018,11:20,11.043726,46.825702
rotmo_1993_c1,Rotmoosferner,1993,C,26/07/2018,11:29,11.043641,46.825902
rotmo_1993_d1,Rotmoosferner,1993,D,26/07/2018,11:33,11.043494,46.826033
rotmo_1993_e1,Rotmoosferner,1993,E,26/07/2018,11:36,11.043343,46.826224
rutor_1850_a1,Rutor,1850,A,05/07/2018,13:08,6.997482,45.670338
rutor_1850_a2,Rutor,1850,A,05/07/2018,13:08,6.997482,45.670338
rutor_1850_b1,Rutor,1850,B,05/07/2018,13:21,6.99722,45.670146
rutor_1850_b2,Rutor,1850,B,05/07/2018,13:21,6.99722,45.670146
rutor_1850_c1,Rutor,1850,C,06/07/2018,9:02,6.992513,45.671613
rutor_1850_c2,Rutor,1850,C,06/07/2018,9:02,6.992513,45.671613
rutor_1850_f1,Rutor,1850,F,06/07/2018,16:20,6.97041,45.67445
rutor_1850_f2,Rutor,1850,F,06/07/2018,16:20,6.97041,45.67445
rutor_1850_g1,Rutor,1850,G,06/07/2018,16:28,6.971449,45.674347
rutor_1850_g2,Rutor,1850,G,06/07/2018,16:28,6.971449,45.674347
rutor_1864_a1,Rutor,1864,A,06/07/2018,11:21,6.989097,45.670827
rutor_1864_a2,Rutor,1864,A,06/07/2018,11:21,6.989097,45.670827
rutor_1864_b1,Rutor,1864,B,06/07/2018,11:32,6.988908,45.670697
rutor_1864_b2,Rutor,1864,B,06/07/2018,11:32,6.988908,45.670697
rutor_1864_c1,Rutor,1864,C,06/07/2018,11:49,6.989717,45.670919
rutor_1864_c2,Rutor,1864,C,06/07/2018,11:49,6.989717,45.670919
rutor_1864_d1,Rutor,1864,D,06/07/2018,12:20,6.987434,45.669964
rutor_1864_d2,Rutor,1864,D,06/07/2018,12:20,6.987434,45.669964
rutor_1864_e1,Rutor,1864,E,06/07/2018,12:30,6.986928,45.669847
rutor_1864_e2,Rutor,1864,E,06/07/2018,12:30,6.986928,45.669847
rutor_1864_f2,Rutor,1864,F,06/07/2018,16:06,6.969601,45.673565
rutor_1864_g1,Rutor,1864,G,06/07/2018,16:14,6.969966,45.673434
rutor_1873_d1,Rutor,1873,D,06/07/2018,12:48,6.98441,45.667867
rutor_1873_d2,Rutor,1873,D,06/07/2018,12:48,6.98441,45.667867
rutor_1873_e1,Rutor,1873,E,06/07/2018,12:57,6.985492,45.668363
rutor_1873_e2,Rutor,1873,E,06/07/2018,12:57,6.985492,45.668363
rutor_1905_a1,Rutor,1905,A,05/07/2018,18:01,6.990692,45.669154
rutor_1905_a2,Rutor,1905,A,05/07/2018,18:01,6.990692,45.669154
rutor_1905_b1,Rutor,1905,B,06/07/2018,9:48,6.99094,45.669307
rutor_1905_b2,Rutor,1905,B,06/07/2018,9:48,6.99094,45.669307
rutor_1905_c1,Rutor,1905,C,06/07/2018,10:07,6.991571,45.669802
rutor_1905_c2,Rutor,1905,C,06/07/2018,10:07,6.991571,45.669802
rutor_1905_d1,Rutor,1905,D,06/07/2018,10:23,6.990168,45.668949
rutor_1905_d2,Rutor,1905,D,06/07/2018,10:23,6.990168,45.668949
rutor_1905_e1,Rutor,1905,E,06/07/2018,10:55,6.98955,45.668957
rutor_1905_e2,Rutor,1905,E,06/07/2018,10:55,6.98955,45.668957
rutor_1933_a1,Rutor,1933,A,05/07/2018,12:00,6.99939,45.670481
rutor_1933_a2,Rutor,1933,A,05/07/2018,12:00,6.99939,45.670481
rutor_1933_b1,Rutor,1933,B,05/07/2018,12:15,6.999177,45.67041
rutor_1933_b2,Rutor,1933,B,05/07/2018,12:15,6.999177,45.67041
rutor_1933_c1,Rutor,1933,C,05/07/2018,12:26,6.998871,45.670349
rutor_1933_c2,Rutor,1933,C,05/07/2018,12:26,6.998871,45.670349
rutor_1933_d1,Rutor,1933,D,05/07/2018,12:32,6.998501,45.670285
rutor_1933_d2,Rutor,1933,D,05/07/2018,12:32,6.998501,45.670285
rutor_1933_e1,Rutor,1933,E,05/07/2018,12:42,6.99831,45.670202
rutor_1933_e2,Rutor,1933,E,05/07/2018,12:42,6.99831,45.670202
rutor_1954_a1,Rutor,1954,A,05/07/2018,14:42,7.001564,45.669532
rutor_1954_a2,Rutor,1954,A,05/07/2018,14:42,7.001564,45.669532
rutor_1954_b1,Rutor,1954,B,05/07/2018,14:29,6.999609,45.669433
