"lon","lat","name","glacier","dating","date","nmonths","meanS","meanT","ndvi","twi","slope","slope_buf","tpi","nmonths_new","meanS_new","meanT_new"
19.91318,69.39388,"stein_2015_b1","Steindalsbreen","2015","27/08/2019",2,60.3774184771487,6.0810940861702,0.0928773807599824,10.2805070994631,15.6875427122931,9.63467287113945,-3.60060693075633,3,49.5560626757583,4.74653236071269
19.91377,69.39398,"stein_2015_c1","Steindalsbreen","2015","27/08/2019",2,62.1544445721581,6.07014542818069,0.0820308305531351,12.3052409114225,3.89380577009644,9.89725164763627,-3.29179934013092,3,50.8023622260473,4.98528528213501
19.9142,69.39395,"stein_2015_d1","Steindalsbreen","2015","27/08/2019",2,63.9314706671675,6.40040475130081,0.0819499436970732,10.0900245208602,3.18739408469424,10.0633628534601,1.25073711723172,3,52.0486617763363,5.16903185844421
19.91498,69.39388,"stein_2015_e1","Steindalsbreen","2015","27/08/2019",2,65.7084967621769,8.90414190292358,0.106047345008293,9.65913374776379,14.2550541599346,10.2398747772139,4.03480369718812,3,53.2949613266253,5.82434757550557
-124.876538,51.314201,"","Tiedemann","1000","12/09/2016",NA,NA,NA,NA,NA,13.8629946814847,17.7764374666901,-5.40101896014926,NA,NA,NA
-124.879103,51.31457,"tiede_1850_a1","Tiedemann","1850","12/09/2016",8,91.0162445355902,13.2100694812834,0.565626022249817,9.7491975597797,16.8804346940056,16.1617827807011,1.20272037480936,9,83.1635094578922,10.9030199580722
-124.87913,51.31466,"tiede_1850_b1","Tiedemann","1850","12/09/2016",8,91.0162445355902,13.2100694812834,0.556734172440865,9.7491975597797,16.8804346940056,16.5672496961346,1.20272037480936,9,83.1635094578922,10.9030199580722
-124.879172,51.3148,"tiede_1850_c1","Tiedemann","1850","12/09/2016",8,91.1411213550798,13.0714722909033,0.538104346729576,10.5897940925451,14.4110501544417,17.2233130375209,-1.61019341570943,9,83.2451786919017,10.893322441313
-124.879258,51.314858,"tiede_1850_d1","Tiedemann","1850","12/09/2016",8,91.1411213550798,13.0714722909033,0.519197797367641,10.5897940925451,14.4110501544417,17.3712215333395,-1.61019341570943,9,83.2451786919017,10.893322441313
-124.879169,51.314481,"tiede_1850_e1","Tiedemann","1850","12/09/2016",8,91.0162445355902,13.2100694812834,0.556704612652422,9.7491975597797,16.8804346940056,15.8831108095985,1.20272037480936,9,83.1635094578922,10.9030199580722
-124.882176,51.315705,"tiede_1900_a1","Tiedemann","1900","12/09/2016",8,90.6452817755396,12.3443877026439,0.611440156469547,8.73259848691566,15.159510986521,13.0054149359161,2.24204237334419,8,90.6452817755396,11.8404403328896
