Glacier	uniqPlot	Year	Plot	lon	lat	sper.q1	bact.q1	coll.q1	olig.q1	inse.q1	euka.uni.q1	euka.ani.q1	fung.q1	sper.q0	bact.q0	coll.q0	olig.q0	inse.q0	euka.uni.q0	euka.ani.q0	fung.q0	glacier	time	ph1	c	n	p	ph	lg_n	lg_p	lg_time	ndvi	twi	meanT_new								
malad	malad_1902_a	1902	a	0.641092	42.65951	4.318627475	48.77781516	1	1	4.237308919	2.707306882	6.495492107	36.67744051	8	60	1	1	9	3	10	86	Maladeta	116	5.98	2.4836	0.1489	14070.23844	5.98	-1.839480205	9.551817097	4.753590191	0.133082182	11.84823647	9.245403576								
malad	malad_1902_b	1902	b	0.640817	42.659497	3.845757591	91.24213326	1	1	4.057633783	2.323502286	5.122662417	43.30033944	8	148	0	1	7	5	6	83	Maladeta	116	6.41	0.1914	0	2908.259936	6.41	-4.605170186	7.975310221	4.753590191	0.126099212	12.43480809	9.265908146								
malad	malad_1902_c	1902	c	0.640613	42.659404	4.348407248	102.7150147	1	1	1.458603294	27.26057213	15.27196612	15.56956981	13	183	1	1	5	39	27	97	Maladeta	116	6.08	0.3071	0	2829.526233	6.08	-4.605170186	7.947864568	4.753590191	0.132963076	12.35031385	9.273446465								
malad	malad_1902_d	1902	d	0.640346	42.659417	2.36613356	49.48788735	1	1	5.211107123	2.839289098	3.418547918	25.76245001	6	74	0	1	8	4	4	73	Maladeta	116	5.68	0.6657	0.0478	4768.123764	5.68	-2.850766503	8.469708166	4.753590191	0.124285865	12.35031385	9.273446465								
malad	malad_1902_e	1902	e	0.640079	42.659433	1.912022799	91.17556001	1.58302515	1	2.510085019	20.3402727	9.845777011	33.60565674	2	157	2	0	4	34	18	105	Maladeta	116	5.87	0.6677	0.0484	7279.250941	5.87	-2.840439389	8.892783243	4.753590191	0.124739583	11.61978014	9.243710661								
malad	malad_1957_a	1957	a	0.640348	42.658099	1.236418279	19.68919395	1.577592171	1	3.892274933	12.85116792	6.374748372	43.71208261	6	25	2	0	5	20	8	125	Maladeta	61	6.4	0.2332	0	3755.178537	6.4	-4.605170186	8.23089111	4.110873864	0.097704541	12.15560427	9.813066363								
malad	malad_1957_b	1957	b	0.640103	42.658154	2.075086996	64.24632675	1	1	2.076330944	10.65633752	4.504312751	22.81492452	5	107	1	0	5	15	6	95	Maladeta	61	6.24	0.3836	0.0282	3486.836999	6.24	-3.264919763	8.1567503	4.110873864	0.123397636	10.69062468	9.726622581								
malad	malad_1957_c	1957	c	0.639923	42.658057	1.557805208	22.54008537	1	1	1.50805738	9.037855802	4.674361313	16.96164009	3	32	1	0	3	12	7	54	Maladeta	61	5.11	0.2598	0	2420.932281	5.11	-4.605170186	7.791907985	4.110873864	0.10748563	9.463584009	9.753097773								
malad	malad_1957_d	1957	d	0.639716	42.657969	4.220100351	33.96092432	1	1	1	1.741810857	1	31.96177092	10	46	0	0	0	2	1	83	Maladeta	61	5.95	0.8126	0.0573	4360.574762	5.95	-2.698595042	8.380359154	4.110873864	0.081969071	9.526193148	9.867278636								
malad	malad_1957_e	1957	e	0.639504	42.657891	5.743881905	17.68097132	1	1	1.677735551	11.7639667	11.8729995	24.89066193	12	23	1	0	3	35	19	92	Maladeta	61	5.63	0.6631	0.0433	4115.113041	5.63	-2.931818948	8.322421583	4.110873864	0.095254067	9.427944538	9.912181199								
malad	malad_2000_a	2000	a	0.639983	42.6572	1.765349275	73.35123071	1	1	1.144599689	22.49642105	2.730559753	25.28124056	5	124	0	0	2	29	6	75	Maladeta	18	5.85	0.8371	0.0618	4648.377691	5.85	-2.633870803	8.444273554	2.890371758	0.070377291	11.04276253	9.702196479								
malad	malad_2000_b	2000	b	0.639759	42.657257	1.591568021	34.59103412	1	1	1.009412064	1.990187382	1	22.65961032	2	74	1	0	2	2	0	70	Maladeta	18	6.64	0.2675	0.02	2665.038371	6.64	-3.506557897	7.887973735	2.890371758	0.093908377	10.49542311	9.861109197								
malad	malad_2000_c	2000	c	0.639601	42.657062	1.850443074	169.2639762	1.876506067	1.004264704	1.085754713	10.85092	6.515058558	23.80032194	9	348	2	2	2	28	10	65	Maladeta	18	5.52	0.5622	0.0461	13509.67797	5.52	-2.880619466	9.511161594	2.890371758	0.063516281	10.08779507	9.672610998								
malad	malad_2000_d	2000	d	0.639634	42.656864	1.238379206	27.24681811	1	1	1.039959451	13.50596449	9.972778796	34.85574552	4	51	1	0	2	23	11	68	Maladeta	18	5.53	0.3881	0.0313	9490.808831	5.53	-3.186892779	9.158079118	2.890371758	0.089237759	9.926106229	9.492735803								
malad	malad_2000_e	2000	e	0.63956	42.656634	4.099497571	16.94101958	1	1	1	3.454642319	1.983823411	28.1685121	5	29	0	0	1	5	2	104	Maladeta	18	6.26	0.3691	0	5832.272427	6.26	-4.605170186	8.671161985	2.890371758	0.076242175	9.671965744	9.293379843								
midtd	midtd_1774_a	1774	a	7.470416667	60.58348333	1.656495447	10.11885447	1.889497798	1	1.425836051	1	1	6.128212027	2	12	2	0	4	0	0	15	Midtdalsbreen	245	5.63	0.926499307	0.061266329	1427.632774	5.63	-2.641331305	7.263772948	5.501258211	0.443808385	9.220047026	5.586692095								
midtd	midtd_1774_b	1774	b	7.470233333	60.5835	1	43.67321916	1.009543892	1	1.477522006	2.786835812	2.574977191	9.248412357	0	86	2	0	4	3	3	21	Midtdalsbreen	245	5.57	0.848543227	0.047803152	4065.442435	5.57	-2.850711966	8.310277856	5.501258211	0.395143422	8.418026065	5.495500594								
midtd	midtd_1774_c	1774	c	7.470066667	60.58358333	1	33.88239785	2.807416644	1	3.177929216	1	1.927326572	12.58470709	0	65	4	1	6	1	2	31	Midtdalsbreen	245	5.78	0.96988517	0.058375157	7183.126442	5.78	-2.682745716	8.879490005	5.501258211	0.292909474	8.418026065	5.495500594								
midtd	midtd_1774_d	1774	d	7.4699	60.58363333	1	46.91142367	1.355727522	1.486550606	3.62818223	1.957216773	4.436443413	16.97223673	0	74	2	4	8	2	5	40	Midtdalsbreen	245	5.81	2.833414316	0.180643156	9059.60267	5.81	-1.657351891	9.111580543	5.501258211	0.248510465	8.418026065	5.495500594								
midtd	midtd_1774_e	1774	e	7.469783333	60.58366667	1	55.06477249	1.423693537	1	3.295451133	1.993659859	6.310540506	15.13705082	0	90	3	0	10	2	8	40	Midtdalsbreen	245	4.58	2.237561464	0.109109282	6409.003608	4.58	-2.127713867	8.765459094	5.501258211	0.194810425	8.353732039	5.518598467								
midtd	midtd_1888_a	1888	a	7.471616667	60.58148333	1	73.39770893	1.039310735	1	1.081283406	1.999748053	3.970447974	7.432598378	1	139	2	0	5	2	4	19	Midtdalsbreen	131	6.93	0.383146882	0	922.4667463	6.93	-4.605170186	6.827051328	4.875197323	0.230486598	13.1761661	5.728088826								
midtd	midtd_1888_b	1888	b	7.471783333	60.58145	1	71.81213797	5.019432379	1	6.453024539	8.570839239	7.578251449	8.168100339	1	106	6	1	8	11	11	41	Midtdalsbreen	131	6.04	1.171468854	0.06929642	1151.058334	6.04	-2.534562301	7.048437088	4.875197323	0.240155148	13.1761661	5.728088826								
midtd	midtd_1888_c	1888	c	7.472033333	60.58136667	1	31.97472372	1.706746926	1.998852456	3.640406208	1	5.379736205	5.600365677	1	41	4	2	8	1	6	26	Midtdalsbreen	131	5.69	0.516675591	0.035495196	2672.475544	5.69	-3.090148551	7.890760492	4.875197323	0.243562669	13.1761661	5.728088826								
midtd	midtd_1888_d	1888	d	7.472183333	60.58128333	1	28.01857495	1.625582567	1	2.657091794	1	5.62487522	9.535120829	0	39	3	1	4	1	7	40	Midtdalsbreen	131	6.38	0.815485775	0.050191421	1835.871077	6.38	-2.810225444	7.515274349	4.875197323	0.262936954	15.75121323	4.190803552								
midtd	midtd_1888_e	1888	e	7.472383333	60.58118333	1	36.48079046	1	1	1.988845563	5.644608044	8.78609452	10.64106394	0	48	1	0	2	6	11	38	Midtdalsbreen	131	6.72	0.701029658	0.045328982	658.7910569	6.72	-2.894458418	6.490406423	4.875197323	0.273847435	14.23443145	5.718443751								
midtd	midtd_1929_a	1929	a	7.471866667	60.58048333	1	29.04984875	2.923584249	1	2.093218815	1	1	6.408705573	0	39	3	1	4	0	0	12	Midtdalsbreen	90	5.11	0.664227784	0.034894772	1312.273911	5.11	-3.10343393	7.179516721	4.49980967	0.172106646	11.76305346	5.538571924								
midtd	midtd_1929_b	1929	b	7.472083333	60.58046667	1.771920477	43.10861772	1.669910715	1	1.03110708	1	2.978130098	7.173021178	2	69	2	0	2	1	4	16	Midtdalsbreen	90	5.88	0.383619994	0.022688881	551.2174284	5.88	-3.420720303	6.312129338	4.49980967	0.198732455	11.76305346	5.538571924								
midtd	midtd_1929_c	1929	c	7.4722	60.58046667	1.740313913	67.27335588	1	1	4.672991267	3.904632091	4.689872652	6.466923221	4	87	0	1	9	4	7	27	Midtdalsbreen	90	6.68	0.380563438	0.024180796	1544.55259	6.68	-3.376091313	7.342489562	4.49980967	0.253152445	14.7504551	5.66814062								
midtd	midtd_1929_d	1929	d	7.472533333	60.58048333	1.236829054	74.00186345	4.129020298	1.438048045	3.448735504	1	8.187816084	8.218828968	2	127	6	2	9	1	10	22	Midtdalsbreen	90	6.53	0.60857892	0.035071459	2874.819965	6.53	-3.099506078	7.96374533	4.49980967	0.294736879	14.7504551	5.66814062								
midtd	midtd_1929_e	1929	e	7.47275	60.58038333	2.077403093	39.86741138	3.661453081	1	2.591165615	1	2.310756274	5.611013737	5	58	8	1	6	0	4	16	Midtdalsbreen	90	7.48	0.480903804	0.03129508	1021.008727	7.48	-3.187011921	6.928546366	4.49980967	0.307765052	14.72006428	5.744199395								
midtd	midtd_1945_a	1945	a	7.470483333	60.57766667	1	76.86484025	1	1	1.042518735	2.117657862	2.820536224	10.43329931	0	117	1	0	4	5	3	24	Midtdalsbreen	74	6.8	0.418321729	0	1669.972848	6.8	-4.605170186	7.420562646	4.304065093	0.354090901	10.47170961	5.493389457								
midtd	midtd_1945_b	1945	b	7.470766667	60.57761667	1.648787434	14.79286399	1.561169058	1	5.078151252	1	4.583683037	7.162945728	3	17	2	0	6	0	6	16	Midtdalsbreen	74	6.93	0.468546718	0.039250296	1231.83175	6.93	-3.010839909	7.116257569	4.304065093	0.297790124	9.905310337	5.481557578								
midtd	midtd_1945_c	1945	c	7.4704	60.57753333	1.440732104	17.68058996	2.255333895	1	2.310937182	1	1	12.91935194	2	20	4	0	3	0	1	23	Midtdalsbreen	74	5.83	0.640315056	0.039017737	1487.440699	5.83	-3.015573069	7.30481227	4.304065093	0.36623848	10.47170961	5.493389457								
midtd	midtd_1945_d	1945	d	7.470133333	60.57666667	1	25.2771594	1	1	4.09918239	1	2.737658507	7.293662939	1	31	0	0	5	1	3	20	Midtdalsbreen	74	6.77	0.52848208	0.032976229	1216.820168	6.77	-3.147108136	7.103996316	4.304065093	0.326392474	10.86671451	5.311939836								
midtd	midtd_1945_e	1945	e	7.47055	60.57785	1	49.5779316	1	1	1	1	1.993429453	7.469405605	0	65	1	0	1	1	2	11	Midtdalsbreen	74	6.57	0.308136731	0.027609132	756.0352041	6.57	-3.28050838	6.628087941	4.304065093	0.303621057	10.55249298	5.46624738								
midtd	midtd_1969_a	1969	a	7.469433333	60.57415	1	20.24229448	1.034220642	1	1	1	2.612640303	6.460888326	0	28	2	0	1	1	3	19	Midtdalsbreen	50	6.99	0.361585289	0.030632135	757.0399333	6.99	-3.203196035	6.629416004	3.912023005	0.129448261	14.99526752	5.486550411								
midtd	midtd_1969_b	1969	b	7.469483333	60.57433333	1	38.06001807	1	1	1	1	6.27062094	9.64669058	1	59	1	0	0	1	7	23	Midtdalsbreen	50	7.99	0.373263508	0	673.4506879	7.99	-4.605170186	6.512414776	3.912023005	0.117685118	15.24405905	5.613829931								
midtd	midtd_1969_c	1969	c	7.46965	60.5743	1	68.11029942	3.592188357	1	1.801777252	1.937819241	4.913936387	2.630737089	0	96	7	0	4	2	6	9	Midtdalsbreen	50	7.77	0.395912766	0	715.5873952	7.77	-4.605170186	6.573103737	3.912023005	0.120305224	15.24405905	5.613829931								
midtd	midtd_1969_d	1969	d	7.469566667	60.5742	1	30.40702189	1	1	1	1	1	3.186133085	0	37	0	0	1	0	0	9	Midtdalsbreen	50	7.19	0.34549576	0.031815585	769.0844681	7.19	-3.174486168	6.645200805	3.912023005	0.137168021	14.99526752	5.486550411								
midtd	midtd_2003_a	2003	a	7.4693	60.5739	1	86.60352391	1	1	1	1.45219512	2.873928097	3.807892866	1	195	0	0	1	2	3	7	Midtdalsbreen	16	6.41	0.490362883	0.037136942	2534.507722	6.41	-3.054698251	7.837754705	2.772588722	0.067814672	11.57234754	5.334968408								
midtd	midtd_2003_b	2003	b	7.469533333	60.57378333	1.092776199	107.6984784	1	1	1	10.89141152	2.062792853	11.26602305	2	154	0	0	1	12	4	33	Midtdalsbreen	16	7.8	0.326731354	0.024340589	658.1529558	7.8	-3.371427283	6.48943736	2.772588722	0.057514824	11.57234754	5.334968408								
midtd	midtd_2003_c	2003	c	7.46985	60.5737	1	29.46570891	1.951331728	1	1	1	1	1	0	86	2	0	1	1	0	1	Midtdalsbreen	16	8.03	0.356390059	0.024967721	703.6046904	8.03	-3.353329908	6.556216679	2.772588722	0.066370011	11.41849897	5.440605958								
midtd	midtd_2003_d	2003	d	7.470183333	60.57358333	1	85.69287634	1	1	1	1	1	3.505679565	0	181	0	0	0	1	1	4	Midtdalsbreen	16	7.85	0.368836462	0	747.216166	7.85	-4.605170186	6.616354522	2.772588722	0.052882063	11.54348538	5.290112495								
midtd	midtd_2003_e	2003	e	7.4706	60.57353333	1	22.08116738	1	1	1	2.926870845	1	3.31180669	0	51	0	0	0	3	0	5	Midtdalsbreen	16	7.01	0.308732778	0.025907336	787.4359757	7.01	-3.326813664	6.668782067	2.772588722	0.069742934	11.96808668	5.434157372								
midtr	midtr_1920_a	1920	a	12.04071	78.90521	2.992680589	16.65006876	1	1	1.005417862	2.980848231	3.356536951	4.30293681	3	23	1	1	2	3	6	23	Midtre Lovénbreen	99	8.69	0.400486529	0	457.475447	8.69	-4.605170186	6.125723216	4.59511985	0.075504504	9.138522295	3.099280089								
midtr	midtr_1920_b	1920	b	12.03744	78.90527	1	42.6759219	2.005412478	1.208640301	2.207040867	1	4.523946302	5.148178354	0	77	3	2	6	1	10	15	Midtre Lovénbreen	99	8.53	0.472499043	0	638.4613926	8.53	-4.605170186	6.459061208	4.59511985	0.069949035	9.980267053	3.103125781								
midtr	midtr_1920_c	1920	c	12.03084	78.90455	1	14.33020962	1.99999769	1	5.533065543	1	4.711971213	15.75339591	1	17	2	1	8	1	6	43	Midtre Lovénbreen	99	8.62	0.362389505	0	646.7701575	8.62	-4.605170186	6.471990988	4.59511985	0.069410372	9.363355865	2.961400494								
midtr	midtr_1920_d	1920	d	12.02781	78.90394	1	25.69611137	1.952873107	1.997955375	2.526451706	4.313984634	4.255433774	5.046361544	0	36	2	2	4	6	6	26	Midtre Lovénbreen	99	8.2	0.384477884	0	669.9783429	8.2	-4.605170186	6.507245388	4.59511985	0.091968628	9.033316492	2.781695664								
midtr	midtr_1920_e	1920	e	12.02469	78.90314	1	22.84652931	1	1	2.263667715	3.75008985	4.47204224	22.30598675	0	36	1	0	4	4	8	32	Midtre Lovénbreen	99	8.52	0.449713856	0	729.23901	8.52	-4.605170186	6.592001538	4.59511985	0.124370475	9.993930367	2.547292143								
midtr	midtr_1936_a	1936	a	12.0403	78.90508	1	35.68885945	1	1	1.067769461	1.999915833	4.418093267	8.03203931	0	53	1	0	2	2	7	28	Midtre Lovénbreen	83	8.66	0.334960312	0	456.2650466	8.66	-4.605170186	6.123073883	4.418840608	0.065531433	9.138522295	3.099280089								
midtr	midtr_1936_b	1936	b	12.03737	78.90501	1	43.68255857	1	1	7.88883735	1.963074935	7.046134885	6.004182571	0	66	1	0	11	2	8	18	Midtre Lovénbreen	83	8.25	0.330987066	0	519.9573216	8.25	-4.605170186	6.253746734	4.418840608	0.059863006	10.07639179	3.047848359								
midtr	midtr_1936_c	1936	c	12.03164	78.90433	1	13.61103048	1.902481119	1	5.442793076	1	4.558265577	6.324876197	0	16	3	0	11	0	6	16	Midtre Lovénbreen	83	8.41	0.51187259	0	719.6892402	8.41	-4.605170186	6.578819508	4.418840608	0.079183737	8.698238518	2.895722598								
midtr	midtr_1936_d	1936	d	12.02849	78.90363	1	68.6799376	1	1	1.546759853	1	1.867315456	9.143876689	1	99	0	0	2	0	3	19	Midtre Lovénbreen	83	8.62	0.538664341	0	399.963356	8.62	-4.605170186	5.991372933	4.418840608	0.067423097	8.599039411	2.749412008								
midtr	midtr_1936_e	1936	e	12.0258	78.90288	1	21.02215407	1	1	1.813518232	3.832134724	3.555003852	10.03904193	0	26	1	0	2	4	6	22	Midtre Lovénbreen	83	8.27	0.652159989	0	907.3993044	8.27	-4.605170186	6.810582601	4.418840608	0.123287408	9.284584538	2.526283417								
midtr	midtr_1950_a	1950	a	12.03831	78.90183	1	69.03631996	1	1	1.627556154	9.532568552	4.984536814	15.8133357	0	116	1	0	2	16	9	26	Midtre Lovénbreen	69	8.46	0.404053092	0	668.9844131	8.46	-4.605170186	6.505760761	4.234106505	0.078431156	12.02419115	2.446169447								
midtr	midtr_1950_b	1950	b	12.03676	78.90158	1	67.78220688	1.852803798	1	3.768843437	1.371195266	4.947516534	5.469885366	1	104	3	0	6	4	7	18	Midtre Lovénbreen	69	8.31	0.816353977	0	2229.117947	8.31	-4.605170186	7.709361247	4.234106505	0.10877157	8.898990797	2.411978051								
midtr	midtr_1950_c	1950	c	12.03557	78.90133	1	27.47073177	1.701911327	1	2.266620299	5.231710527	8.303857378	10.80596881	0	45	2	0	14	8	14	37	Midtre Lovénbreen	69	8.43	0.656197369	0	765.9256187	8.43	-4.605170186	6.641085061	4.234106505	0.083978866	8.952887406	2.368353002								
midtr	midtr_1950_d	1950	d	12.03363	78.9012	1	31.75759618	1	1	1	4.625913936	2.529413224	6.724725803	0	50	0	0	1	5	5	23	Midtre Lovénbreen	69	8.41	0.552292883	0.020313967	1009.450328	8.41	-3.496146715	6.917161232	4.234106505	0.072410597	9.786385383	2.383447248								
midtr	midtr_1950_e	1950	e	12.0317	78.901	1	52.15809655	1	1	1.341283358	5.952444886	9.37838416	3.936732469	1	72	1	0	5	17	10	14	Midtre Lovénbreen	69	8.23	1.238656282	0.040166762	1807.576435	8.23	-2.992402589	7.499742241	4.234106505	0.104541949	9.062946743	2.402111724								
midtr	midtr_1990_a	1990	a	12.04235	78.89846	1	29.23394077	2.421158427	1	1	1	1.714445565	2.752844112	0	48	3	0	0	0	2	3	Midtre Lovénbreen	29	8.47	0.374615818	0	590.3618635	8.47	-4.605170186	6.380735677	3.36729583	0.070430092	9.285843179	2.042111774								
midtr	midtr_1990_b	1990	b	12.04389	78.89822	1	23.52117806	1.039146354	1	1.744835437	1.889881575	4.808256758	10.87187553	0	28	2	0	2	2	5	18	Midtre Lovénbreen	29	8.55	0.457105637	0	573.6461426	8.55	-4.605170186	6.35201273	3.36729583	0.084156139	11.61922993	1.957416415								
midtr	midtr_1990_c	1990	c	12.04973	78.89827	1	69.22237329	1	1	1	1	1.783880635	6.548317115	0	112	1	0	1	0	3	11	Midtre Lovénbreen	29	8.48	0.3336128	0	655.7352638	8.48	-4.605170186	6.485757146	3.36729583	0.063015363	10.43667726	1.837414086								
midtr	midtr_1990_d	1990	d	12.05184	78.89828	1	56.69950591	1	1	1.952065541	1	2.775385348	9.04413045	0	80	0	0	2	1	3	19	Midtre Lovénbreen	29	8.54	0.318004966	0	741.2388441	8.54	-4.605170186	6.6083229	3.36729583	0.070441765	10.259882	0.875765428								
midtr	midtr_1990_e	1990	e	12.05461	78.89817	1	90.95720175	1	1	1	1	1	1	0	149	1	0	0	0	1	1	Midtre Lovénbreen	29	8.48	0.284413576	0	566.3379833	8.48	-4.605170186	6.339191044	3.36729583	0.08520055	10.11525036	0.78106463								
midtr	midtr_2013_a	2013	a	12.05558	78.89642	1	32.84140531	1	1	1	1	1	1	0	58	0	0	0	0	0	1	Midtre Lovénbreen	6	8.57	0.359149247	0	677.8082221	8.57	-4.605170186	6.51886439	1.791759469	0.072720621	8.183472491	0.032919427								
midtr	midtr_2013_b	2013	b	12.05731	78.89623	1	13.82976197	1.599729741	1	1.344637942	1	1	1	0	20	2	0	2	0	0	0	Midtre Lovénbreen	6	8.62	0.409618467	0	1034.088603	8.62	-4.605170186	6.941275741	1.791759469	0.068423272	8.203083371	0.003608545								
midtr	midtr_2013_c	2013	c	12.05915	78.89607	1	23.96146504	1	1	1	1	1	1	1	36	0	0	1	0	0	1	Midtre Lovénbreen	6	8.7	0.391816527	0	830.2284228	8.7	-4.605170186	6.721700871	1.791759469	0.06649003	8.499030539	0.004579186								
midtr	midtr_2013_d	2013	d	12.06064	78.89599	1	8.30711492	1	1	1	1	1	1	0	12	0	0	1	0	0	0	Midtre Lovénbreen	6	8.67	0.459383339	0	696.0103145	8.67	-4.605170186	6.54536448	1.791759469	0.061309154	9.302195852	0.049171666								
midtr	midtr_2013_e	2013	e	12.06197	78.89587	1	42.97456716	1	1	2	1	1	1	0	83	1	0	2	0	1	0	Midtre Lovénbreen	6	8.07	0.419468641	0	697.2167111	8.07	-4.605170186	6.547096282	1.791759469	0.06441909	9.929600671	0.054575264								
morte	morte_1857_a	1857	a	9.941545	46.448773	2.163223841	80.49889818	6.925306478	1.971943455	9.28948062	1	2.81022432	10.14430287	4	157	9	3	21	0	3	41	Morteratsch	161	6.1	1.5278	0.0618	3947.314516	6.1	-2.633870803	8.280790757	5.081404365	0.552663701	19.48368497	7.66228448								
morte	morte_1857_b	1857	b	9.941353	46.448676	2.557103218	99.12845351	5.875388417	5.16650078	17.03565851	1	4.018653406	28.0222413	7	188	7	7	28	1	5	93	Morteratsch	161	7.35	2.5539	0.1598	17381.74017	7.35	-1.773134005	9.763175519	5.081404365	0.568317812	16.86747283	7.580421037								
morte	morte_1857_c	1857	c	9.941149	46.448554	1.579410977	65.42590133	3.242163351	1.692180106	6.486144386	1.99116728	4.301500674	13.13723136	5	99	4	2	12	2	6	80	Morteratsch	161	6.27	0.3653	0	1459.853696	6.27	-4.605170186	7.286091501	5.081404365	0.431665	16.86747283	7.580421037								
morte	morte_1857_d	1857	d	9.941023	46.448299	2.118952488	118.5330515	2.629779554	1.484273763	6.305007014	15.32953794	14.89283778	33.69745393	11	315	7	4	13	43	27	154	Morteratsch	161	5.9	2.3443	0.1403	9238.50616	5.9	-1.895121982	9.131135481	5.081404365	0.427546324	9.048226576	7.435095277								
morte	morte_1880_a	1880	a	9.94151	46.448298	6.136712233	49.91938567	5.465498223	6.981836892	12.92849286	8.761759628	12.94758868	29.8071863	10	77	11	13	34	17	16	111	Morteratsch	138	5.45	1.8877	0.0925	3532.151401	5.45	-2.27789248	8.169662426	4.927253685	0.68781071	17.46554881	7.578098794								
morte	morte_1880_b	1880	b	9.941449	46.448086	4.32772899	90.15503488	9.639747532	2.978521353	8.861319353	1.998025016	3.436654866	15.40897029	11	145	12	8	24	2	4	80	Morteratsch	138	5.49	1.2043	0.0721	5083.068927	5.49	-2.499817263	8.533670478	4.927253685	0.489156323	9.483782232	7.47062752								
morte	morte_1880_c	1880	c	9.94128	46.44792	5.309107443	181.6703039	3.558387119	2.736060627	4.719167669	3.560462702	7.43265948	42.85409328	10	313	6	8	24	8	10	124	Morteratsch	138	6.75	1.7921	0.1179	11344.10687	6.75	-2.05650657	9.336453669	4.927253685	0.431160355	10.17158535	7.452830527								
morte	morte_1880_d	1880	d	9.94129	46.44758	4.731369075	92.12507509	3.17678462	3.717182755	6.479567949	6.878537537	7.356562257	42.50139106	17	133	4	10	19	12	13	123	Morteratsch	138	6.73	0.9313	0.063	7024.807165	6.73	-2.617295838	8.857203044	4.927253685	0.411859126	10.81500385	7.4740548								
morte	morte_1880_e	1880	e	9.941209	46.447519	6.274352677	62.82340678	6.628983982	10.71880781	24.45130429	1.804808266	1	24.33818199	14	105	10	14	49	2	1	98	Morteratsch	138	6.84	2.6588	0.1853	17180.63244	6.84	-1.633218441	9.751538007	4.927253685	0.468479286	10.81500385	7.4740548								
